datetime,open,high,low,close,volume,ind_sma_20,long_cond_1,short_cond_1,signal
2026-04-13 03:00:00,71082.3,71164.2,70918.5,70984.0,267.18593500000003,71171.425,False,False,0
2026-04-13 04:00:00,70984.0,71154.7,70859.3,70901.6,251.174923,71136.81,False,False,0
2026-04-13 05:00:00,70901.6,70928.4,70680.1,70879.6,312.46369,71100.385,False,False,0
2026-04-13 06:00:00,70879.6,71104.0,70875.7,71029.0,296.800839,71067.58,False,False,0
2026-04-13 07:00:00,71029.0,71074.2,70690.0,70820.9,327.938125,71046.62000000001,False,False,0
2026-04-13 08:00:00,70820.9,70873.0,70571.4,70681.9,428.91769600000003,71014.445,False,False,0
2026-04-13 09:00:00,70681.9,70906.8,70677.6,70798.5,250.73681,70994.6,False,False,0
2026-04-13 10:00:00,70798.5,70853.4,70690.0,70752.0,223.193766,70989.81999999999,False,False,0
2026-04-13 11:00:00,70752.0,70997.1,70738.3,70933.5,321.505768,70990.2,False,False,0
2026-04-13 12:00:00,70933.5,71221.2,70760.0,71079.2,492.141038,70992.4,False,False,0
2026-04-13 13:00:00,71079.2,71724.1,70817.7,71659.0,1020.572138,71000.035,False,True,-1
2026-04-13 14:00:00,71659.0,72402.0,71373.9,72395.8,1266.503903,71026.08499999999,False,False,0
2026-04-13 15:00:00,72395.8,72470.0,71653.9,71872.9,1011.479872,71089.62,False,False,0
2026-04-13 16:00:00,71872.9,72442.8,71676.8,72203.8,1062.375691,71128.85999999999,False,False,0
2026-04-13 17:00:00,72203.8,72606.7,72053.6,72149.3,913.9618800000001,71172.29999999999,False,False,0
2026-04-13 18:00:00,72149.3,72464.8,72047.7,72429.8,578.140916,71211.595,False,False,0
2026-04-13 19:00:00,72429.8,73482.0,72296.7,73320.6,1361.387616,71287.795,False,False,0
2026-04-13 20:00:00,73320.6,73400.6,73007.1,73149.3,778.633426,71416.69,False,False,0
2026-04-13 21:00:00,73149.3,73366.5,73074.1,73182.2,317.880143,71515.87000000001,False,False,0
2026-04-13 22:00:00,73182.2,74750.0,73172.6,74625.1,1561.912018,71615.26000000001,False,False,0
2026-04-13 23:00:00,74625.1,74895.7,74392.2,74415.6,894.225107,71792.40000000001,False,False,0
2026-04-14 00:00:00,74415.6,74520.3,74104.0,74156.6,688.738647,71963.98000000001,False,False,0
2026-04-14 01:00:00,74156.6,74434.1,73970.2,74383.6,467.636541,72126.73000000001,False,False,0
2026-04-14 02:00:00,74383.6,74577.2,74286.3,74336.7,523.174153,72301.93000000002,False,False,0
2026-04-14 03:00:00,74336.7,74499.5,74251.5,74446.9,278.167707,72467.31500000002,False,False,0
2026-04-14 04:00:00,74446.9,74515.3,74361.3,74393.9,228.729751,72648.61500000002,False,False,0
2026-04-14 05:00:00,74393.9,74441.8,74165.7,74214.7,272.583774,72834.21500000001,False,False,0
2026-04-14 06:00:00,74214.7,74554.2,74214.7,74525.5,314.300428,73005.02500000001,False,False,0
2026-04-14 07:00:00,74525.5,74931.6,74429.3,74550.0,638.613787,73193.70000000001,False,False,0
2026-04-14 08:00:00,74550.0,74912.8,74454.8,74754.3,535.947073,73374.52500000001,False,False,0
2026-04-14 09:00:00,74754.3,74831.4,74388.9,74500.3,1020.209794,73558.28000000001,False,False,0
2026-04-14 10:00:00,74500.3,74607.0,74333.0,74343.1,390.204114,73700.34500000002,False,False,0
2026-04-14 11:00:00,74343.1,74458.8,74308.0,74377.7,380.127284,73797.71000000002,False,False,0
2026-04-14 12:00:00,74377.7,74483.6,74274.6,74450.1,429.291228,73922.95000000003,False,False,0
2026-04-14 13:00:00,74450.1,75524.2,74403.8,75520.2,1388.923612,74035.26500000003,False,False,0
2026-04-14 14:00:00,75520.2,76050.0,75013.2,75013.2,1613.880217,74203.81000000003,False,False,0
2026-04-14 15:00:00,75013.2,75445.1,74561.2,75319.8,1196.199228,74332.98000000001,False,False,0
2026-04-14 16:00:00,75319.8,75707.0,74520.0,74648.0,875.474727,74432.94000000002,False,False,0
2026-04-14 17:00:00,74648.0,74950.8,74252.9,74743.8,692.424088,74507.87500000001,False,False,0
2026-04-14 18:00:00,74743.8,74812.5,73829.5,74091.1,778.592225,74585.95500000002,False,False,0
2026-04-14 19:00:00,74091.1,74391.7,73870.9,74226.6,927.098397,74559.25500000002,True,False,1
2026-04-14 20:00:00,74226.6,74435.3,74012.8,74101.8,466.546378,74549.80500000002,False,False,0
2026-04-14 21:00:00,74101.8,74318.3,73942.4,74270.7,299.636728,74547.06500000002,False,False,0
2026-04-14 22:00:00,74270.7,74373.8,73808.3,74031.8,421.21626,74541.42000000001,False,False,0
2026-04-14 23:00:00,74031.8,74242.7,74003.7,74144.4,347.011728,74526.17500000002,False,False,0
2026-04-15 00:00:00,74144.4,74681.4,74125.2,74569.6,533.345791,74511.05000000002,False,False,0
2026-04-15 01:00:00,74569.6,74792.4,74500.0,74613.0,380.816285,74519.83500000002,False,True,-1
2026-04-15 02:00:00,74613.0,74700.4,74181.4,74320.0,341.836149,74539.75000000003,False,False,0
2026-04-15 03:00:00,74320.0,74370.8,74173.7,74337.9,198.350003,74529.47500000002,True,False,1
2026-04-15 04:00:00,74337.9,74438.8,74260.3,74337.6,225.640723,74518.87000000002,False,False,0
2026-04-15 05:00:00,74337.6,74438.2,73863.9,74020.0,425.504915,74498.03500000002,False,False,0
2026-04-15 06:00:00,74020.0,74047.3,73857.3,73891.2,242.896216,74474.02000000002,False,False,0
2026-04-15 07:00:00,73891.2,74014.3,73518.0,73739.8,516.621418,74451.42500000002,False,False,0
2026-04-15 08:00:00,73739.8,74211.9,73676.1,74109.4,338.456849,74419.53000000001,False,False,0
2026-04-15 09:00:00,74109.4,74178.6,73904.8,74009.9,267.706782,74402.49500000001,False,False,0
2026-04-15 10:00:00,74009.9,74254.9,73791.9,73862.1,449.408356,74326.98000000001,False,False,0
2026-04-15 11:00:00,73862.1,74259.0,73862.1,74198.0,387.297014,74269.42500000002,False,False,0
2026-04-15 12:00:00,74198.0,74468.4,74047.0,74271.4,460.36677199999997,74213.335,False,False,0
2026-04-15 13:00:00,74271.4,74438.6,73815.8,74057.3,668.109599,74194.505,False,True,-1
2026-04-15 14:00:00,74057.3,74505.9,73824.6,74145.6,781.899064,74160.18000000001,True,False,1
2026-04-15 15:00:00,74145.6,74303.2,73582.5,73834.8,798.6090849999999,74162.905,False,False,0
2026-04-15 16:00:00,73834.8,74175.8,73750.8,73932.8,645.314532,74143.315,False,False,0
2026-04-15 17:00:00,73932.8,74236.5,73908.5,74133.1,532.926472,74134.865,False,False,0
2026-04-15 18:00:00,74133.1,74400.0,74065.8,74387.1,575.3012679999999,74127.98500000002,False,True,-1
2026-04-15 19:00:00,74387.1,75282.5,74350.8,75002.6,946.8054159999999,74145.75000000001,False,False,0
2026-04-15 20:00:00,75002.6,75044.0,74505.7,74837.2,601.039573,74188.66000000002,False,False,0
2026-04-15 21:00:00,74837.2,74861.4,74550.6,74744.9,394.333905,74202.04000000001,False,False,0
2026-04-15 22:00:00,74744.9,75433.3,74735.1,74960.2,659.179369,74208.63500000001,False,False,0
2026-04-15 23:00:00,74960.2,74963.2,74619.8,74812.9,399.366095,74240.645,False,False,0
2026-04-16 00:00:00,74812.9,74872.9,74450.8,74810.8,459.675828,74264.395,False,False,0
2026-04-16 01:00:00,74810.8,74810.8,74437.3,74656.9,408.217465,74288.05500000001,False,False,0
2026-04-16 02:00:00,74656.9,75265.9,74601.0,74887.0,639.676134,74319.9,False,False,0
2026-04-16 03:00:00,74887.0,75157.7,74872.9,74891.3,395.630757,74369.69,False,False,0
2026-04-16 04:00:00,74891.3,75171.2,74722.9,74943.8,480.855666,74427.265,False,False,0
2026-04-16 05:00:00,74943.8,75142.8,74891.7,75043.9,306.740645,74468.98500000002,False,False,0
2026-04-16 06:00:00,75043.9,75114.6,74854.1,75025.7,389.279956,74520.68500000001,False,False,0
2026-04-16 07:00:00,75025.7,75080.8,74633.0,74709.7,327.377657,74578.865,False,False,0
2026-04-16 08:00:00,74709.7,74754.7,74480.8,74674.0,3300.665358,74604.45,False,False,0
2026-04-16 09:00:00,74674.0,74899.0,74589.5,74591.9,395.528264,74624.58,False,False,0
2026-04-16 10:00:00,74591.9,74647.0,74275.5,74309.7,583.983756,74651.31,True,False,1
2026-04-16 11:00:00,74309.7,74578.4,74281.3,74572.0,578.995236,74659.51499999998,False,False,0
2026-04-16 12:00:00,74572.0,74882.0,74569.1,74619.4,438.804679,74696.37499999999,False,False,0
2026-04-16 13:00:00,74619.4,75012.5,73292.0,73784.2,1430.460572,74730.70499999999,False,False,0
2026-04-16 14:00:00,73784.2,74183.0,73420.6,73970.9,1179.076256,74713.25999999998,False,False,0
2026-04-16 15:00:00,73970.9,74891.0,73933.2,74692.8,1013.26844,74692.44999999997,False,False,0
2026-04-16 16:00:00,74692.8,74932.0,74063.0,74171.2,775.52526,74676.95999999996,False,True,-1
2026-04-16 17:00:00,74171.2,74442.1,73904.1,74338.0,729.103122,74643.65999999996,True,False,1
2026-04-16 18:00:00,74338.0,75092.6,74237.1,75035.9,784.020228,74623.31499999997,False,False,0
2026-04-16 19:00:00,75035.9,75413.1,74730.6,75348.1,885.097121,74627.09999999996,False,True,-1
2026-04-16 20:00:00,75348.1,75537.9,74999.3,75220.2,588.610897,74653.85999999997,False,False,0
2026-04-16 21:00:00,75220.2,75281.1,74792.6,74940.4,420.205939,74674.32999999997,False,False,0
2026-04-16 22:00:00,74940.4,75119.7,74831.5,74873.1,396.33139,74688.50499999998,False,False,0
2026-04-16 23:00:00,74873.1,75174.5,74838.2,75149.4,375.276315,74687.80999999997,False,False,0
2026-04-17 00:00:00,75149.4,75151.2,74882.5,74932.5,376.357132,74700.71499999997,False,False,0
2026-04-17 01:00:00,74932.5,75032.2,74561.9,74739.3,465.24039799999997,74700.14999999997,False,False,0
2026-04-17 02:00:00,74739.3,74799.7,74530.8,74700.0,249.637808,74684.91999999997,False,False,0
2026-04-17 03:00:00,74700.0,74837.4,74600.6,74610.6,286.86826,74668.63499999998,False,False,0
2026-04-17 04:00:00,74610.6,74853.2,74586.8,74784.8,189.369317,74663.67999999998,True,False,1
2026-04-17 05:00:00,74784.8,74802.0,74551.0,74640.2,253.906067,74669.21999999999,False,True,-1
2026-04-17 06:00:00,74640.2,74943.3,74596.6,74933.9,263.023571,74671.63499999998,True,False,1
2026-04-17 07:00:00,74933.9,75092.1,74928.2,75082.3,352.876812,74702.84499999999,False,True,-1
2026-04-17 08:00:00,75082.3,75874.0,74985.9,75774.6,713.592171,74728.35999999999,False,False,0
2026-04-17 09:00:00,75774.6,76368.2,75511.5,75781.1,1061.845224,74786.12,False,False,0
2026-04-17 10:00:00,75781.1,75886.9,75090.7,75272.0,597.347359,74885.965,False,False,0
2026-04-17 11:00:00,75272.0,75603.9,75240.9,75588.9,332.352492,74951.02,False,False,0
2026-04-17 12:00:00,75588.9,76271.6,75524.4,76238.0,908.091079,74995.825,False,False,0
2026-04-17 13:00:00,76238.0,77429.0,76060.6,77347.3,1987.251317,75099.16500000001,False,False,0
2026-04-17 14:00:00,77347.3,78066.8,77019.1,77894.6,1648.227085,75249.63,False,False,0
2026-04-17 15:00:00,77894.6,77992.0,77430.6,77782.2,980.837517,75392.56500000002,False,False,0
2026-04-17 16:00:00,77782.2,78347.9,77706.1,77856.7,930.3314889999999,75514.27,False,False,0
2026-04-17 17:00:00,77856.7,77914.5,77097.8,77516.3,1009.002582,75646.095,False,False,0
2026-04-17 18:00:00,77516.3,77567.4,77088.0,77160.2,661.262583,75774.89000000001,False,False,0
2026-04-17 19:00:00,77160.2,77475.4,76998.9,77398.7,689.903998,75889.24500000001,False,False,0
2026-04-17 20:00:00,77398.7,77614.2,77151.9,77328.5,493.43323,76001.71,False,False,0
2026-04-17 21:00:00,77328.5,77492.1,77277.6,77440.4,258.64842600000003,76121.51000000001,False,False,0
2026-04-17 22:00:00,77440.4,77515.3,77265.1,77299.8,333.463067,76256.565,False,False,0
2026-04-17 23:00:00,77299.8,77304.2,76898.3,77059.9,357.57079,76386.55500000001,False,False,0
2026-04-18 00:00:00,77059.9,77249.5,76972.5,77166.9,276.782375,76509.01999999999,False,False,0
2026-04-18 01:00:00,77166.9,77326.5,77108.1,77209.3,277.70543200000003,76628.12499999999,False,False,0
2026-04-18 02:00:00,77209.3,77414.8,77120.0,77285.6,249.791257,76756.57999999999,False,False,0
2026-04-18 03:00:00,77285.6,77292.1,76952.9,77004.5,193.861562,76874.16500000001,False,False,0
2026-04-18 04:00:00,77004.5,77156.0,76884.8,77106.0,217.233694,76970.275,False,False,0
2026-04-18 05:00:00,77106.0,77263.9,77103.9,77129.1,153.879902,77036.845,False,False,0
2026-04-18 06:00:00,77129.1,77221.4,77054.1,77122.6,133.141976,77104.245,False,False,0
2026-04-18 07:00:00,77122.6,77127.7,76887.0,76992.5,224.84651,77196.775,True,False,1
2026-04-18 08:00:00,76992.5,77036.6,76485.0,76725.9,417.390238,77266.955,False,False,0
2026-04-18 09:00:00,76725.9,76725.9,76391.9,76596.1,302.104948,77291.35,False,False,0
2026-04-18 10:00:00,76596.1,76596.1,76130.1,76192.4,413.206748,77253.79000000001,False,False,0
2026-04-18 11:00:00,76192.4,76192.4,75760.7,76036.7,515.965234,77168.68,False,False,0
2026-04-18 12:00:00,76036.7,76294.9,76036.7,76202.8,364.513397,77081.405,False,False,0
2026-04-18 13:00:00,76202.8,76211.3,75787.2,76112.2,322.222003,76998.70999999999,False,False,0
2026-04-18 14:00:00,76112.2,76296.4,75969.0,76248.2,270.342045,76928.50499999999,False,False,0
2026-04-18 15:00:00,76248.2,76376.8,75994.4,76158.5,224.664263,76882.905,False,False,0
2026-04-18 16:00:00,76158.5,76214.2,75671.1,75937.3,332.076532,76820.89499999999,False,False,0
2026-04-18 17:00:00,75937.3,75959.5,75768.1,75828.7,189.531672,76751.33499999999,False,False,0
2026-04-18 18:00:00,75828.7,75846.4,75436.4,75638.8,388.863075,76670.75,False,False,0
2026-04-18 19:00:00,75638.8,75798.3,75572.6,75647.6,164.537356,76587.7,False,False,0
2026-04-18 20:00:00,75647.6,75834.2,75600.8,75746.5,200.22719999999998,76517.085,False,False,0
2026-04-18 21:00:00,75746.5,75834.0,75593.5,75811.2,166.26415599999999,76446.06500000002,False,False,0
2026-04-18 22:00:00,75811.2,75875.3,75602.0,75814.0,179.456214,76376.16,False,False,0
2026-04-18 23:00:00,75814.0,75924.7,75691.1,75693.0,143.073959,76302.58,False,False,0
2026-04-19 00:00:00,75693.0,75839.7,75551.7,75668.4,240.791051,76237.005,False,False,0
2026-04-19 01:00:00,75668.4,75789.5,75460.2,75617.0,172.53749,76165.125,False,False,0
2026-04-19 02:00:00,75617.0,75724.4,75396.7,75489.4,215.451397,76089.51999999999,False,False,0
2026-04-19 03:00:00,75489.4,75646.2,75348.5,75510.8,171.044937,76007.85999999999,False,False,0
2026-04-19 04:00:00,75510.8,75782.3,75414.5,75664.5,296.628883,75933.775,False,False,0
2026-04-19 05:00:00,75664.5,75690.7,75512.0,75548.6,130.567596,75880.70499999999,False,False,0
2026-04-19 06:00:00,75548.6,75548.6,75284.4,75394.4,222.537412,75828.32999999999,False,False,0
2026-04-19 07:00:00,75394.4,75396.9,74873.1,75256.1,745.289286,75788.43,False,False,0
2026-04-19 08:00:00,75256.1,75306.2,75079.8,75256.8,311.244972,75749.4,False,False,0
2026-04-19 09:00:00,75256.8,75268.5,74929.5,75017.3,225.467993,75702.1,False,False,0
2026-04-19 10:00:00,75017.3,75246.6,74933.8,75219.4,317.462177,75647.35500000001,False,False,0
2026-04-19 11:00:00,75219.4,75635.1,75213.2,75600.3,352.971819,75595.91500000001,False,False,0
2026-04-19 12:00:00,75600.3,75705.7,75435.1,75572.5,351.259238,75568.005,False,True,-1
2026-04-19 13:00:00,75572.5,76244.0,75552.7,75924.0,539.143737,75549.765,False,False,0
2026-04-19 14:00:00,75924.0,76147.5,75680.1,76028.6,402.355327,75554.53,False,False,0
2026-04-19 15:00:00,76028.6,76158.2,75395.5,75854.0,521.320604,75574.02,False,False,0
2026-04-19 16:00:00,75854.0,75861.9,75265.2,75387.7,428.419136,75584.34,False,False,0
2026-04-19 17:00:00,75387.7,75389.1,74641.3,74790.6,701.468157,75566.4,True,False,1
2026-04-19 18:00:00,74790.6,74913.5,74601.1,74775.5,519.350831,75515.37000000001,False,False,0
2026-04-19 19:00:00,74775.5,75076.8,74775.5,74961.2,397.893688,75463.445,False,False,0
2026-04-19 20:00:00,74961.2,74961.2,74411.7,74633.7,615.280646,75426.85500000001,False,False,0
2026-04-19 21:00:00,74633.7,74812.9,74365.6,74422.9,429.885982,75375.12000000001,False,False,0
2026-04-19 22:00:00,74422.9,74427.2,73754.2,74040.3,1007.649089,75315.41500000001,False,False,0
2026-04-19 23:00:00,74040.3,74055.3,73787.2,73803.0,566.05192,75242.96,False,False,0
2026-04-20 00:00:00,73803.0,74357.1,73711.3,74279.2,701.334402,75157.57,False,False,0
2026-04-20 01:00:00,74279.2,74750.0,74211.3,74598.4,539.461544,75088.30500000001,False,False,0
2026-04-20 02:00:00,74598.4,74631.6,74304.4,74412.2,360.49144,75040.795,False,False,0
2026-04-20 03:00:00,74412.2,74646.0,74359.5,74636.3,357.700104,74991.685,False,False,0
2026-04-20 04:00:00,74636.3,74642.9,74436.9,74561.5,302.179167,74960.69499999999,False,False,0
2026-04-20 05:00:00,74561.5,74561.5,74099.5,74269.3,375.768415,74925.93,False,False,0
2026-04-20 06:00:00,74269.3,74895.6,74251.1,74787.4,535.987997,74888.53,False,False,0
2026-04-20 07:00:00,74787.4,75575.5,74666.2,74832.5,919.210291,74866.93,False,False,0
2026-04-20 08:00:00,74832.5,74999.4,74615.2,74731.4,591.932398,74828.54,False,True,-1
2026-04-20 09:00:00,74731.4,75236.6,74699.7,75059.8,437.017546,74786.48499999999,True,False,1
2026-04-20 10:00:00,75059.8,75403.2,75000.1,75027.3,370.698652,74743.275,False,True,-1
2026-04-20 11:00:00,75027.3,75281.3,74955.7,75194.8,374.904696,74693.20999999999,False,False,0
2026-04-20 12:00:00,75194.8,75653.7,75060.2,75290.3,663.41053,74660.24999999999,False,False,0
2026-04-20 13:00:00,75290.3,75430.9,74853.1,75265.0,949.430964,74655.37999999999,False,False,0
2026-04-20 14:00:00,75265.0,75768.3,74918.7,75038.6,1282.137779,74679.09999999999,False,False,0
2026-04-20 15:00:00,75038.6,75785.2,74670.5,75714.6,1024.211614,74692.25499999999,False,False,0
2026-04-20 16:00:00,75714.6,75727.2,75296.3,75341.0,477.5172,74729.925,False,False,0
2026-04-20 17:00:00,75341.0,75981.6,75284.0,75895.8,605.342054,74765.29000000001,False,False,0
2026-04-20 18:00:00,75895.8,76455.6,75895.8,76425.2,878.754335,74838.93500000001,False,False,0
2026-04-20 19:00:00,76425.2,76479.9,76142.5,76292.4,549.673829,74958.18000000001,False,False,0
2026-04-20 20:00:00,76292.4,76563.0,76092.3,76266.3,459.281769,75082.65,False,False,0
2026-04-20 21:00:00,76266.3,76365.5,75785.5,75946.7,413.611019,75182.005,False,False,0
2026-04-20 22:00:00,75946.7,76147.5,75898.7,75969.8,370.468112,75249.42000000001,False,False,0
2026-04-20 23:00:00,75969.8,75969.9,75575.5,75832.9,396.89223499999997,75327.30000000002,False,False,0
2026-04-21 00:00:00,75832.9,76096.2,75692.7,76090.3,453.036436,75387.13,False,False,0
2026-04-21 01:00:00,76090.3,76260.0,75862.3,75931.5,424.240781,75463.57,False,False,0
2026-04-21 02:00:00,75931.5,75934.4,75566.2,75581.8,425.444,75546.68000000001,False,False,0
2026-04-21 03:00:00,75581.8,75723.8,75486.4,75711.4,335.568825,75586.40000000001,True,False,1
2026-04-21 04:00:00,75711.4,75826.2,75598.3,75808.8,255.850624,75630.345,False,True,-1
2026-04-21 05:00:00,75808.8,75985.3,75780.3,75804.3,317.754479,75684.21500000001,False,False,0
2026-04-21 06:00:00,75804.3,76128.8,75703.8,75977.1,294.551559,75721.44000000002,False,False,0
2026-04-21 07:00:00,75977.1,76305.6,75813.5,76080.9,558.468933,75768.93000000002,False,False,0
2026-04-21 08:00:00,76080.9,76932.4,76060.0,76517.2,720.511667,75813.23500000002,False,False,0
2026-04-21 09:00:00,76517.2,76599.8,76153.2,76365.0,419.543578,75874.58,False,False,0
2026-04-21 10:00:00,76365.0,76874.9,76348.4,76745.3,450.699959,75929.58,False,False,0
2026-04-21 11:00:00,76745.3,76757.9,76335.0,76453.7,471.682835,76014.91500000001,False,False,0
2026-04-21 12:00:00,76453.7,76533.9,75705.0,76009.3,704.044399,76051.87,False,False,0
2026-04-21 13:00:00,76009.3,76179.8,75730.4,75900.2,774.865918,76085.285,True,False,1
2026-04-21 14:00:00,75900.2,76595.6,75616.1,75663.5,978.773289,76085.50499999999,False,False,0
2026-04-21 15:00:00,75663.5,75979.9,75410.8,75831.3,718.496747,76047.42,False,False,0
2026-04-21 16:00:00,75831.3,76187.1,75756.7,75777.6,564.143564,76024.365,False,False,0
2026-04-21 17:00:00,75777.6,75923.4,75051.2,75547.4,1016.9462090000001,75999.93000000001,False,False,0
2026-04-21 18:00:00,75547.4,75660.5,75306.7,75604.9,540.316103,75979.965,False,False,0
2026-04-21 19:00:00,75604.9,75910.5,74814.7,75016.0,931.059995,75961.72,False,False,0
2026-04-21 20:00:00,75016.0,75856.1,74974.8,75687.4,820.686061,75920.875,False,False,0
2026-04-21 21:00:00,75687.4,75767.5,75452.0,75543.8,246.881785,75900.73,False,False,0
2026-04-21 22:00:00,75543.8,75641.1,75285.8,75637.6,388.425028,75881.345,False,False,0
2026-04-21 23:00:00,75637.6,76431.6,75616.8,76331.1,447.156206,75884.135,False,False,0
2026-04-22 00:00:00,76331.1,76504.2,76221.7,76373.9,503.17987800000003,75915.12000000001,False,True,-1
2026-04-22 01:00:00,76373.9,76418.7,76134.8,76300.1,341.856663,75943.375,False,False,0
2026-04-22 02:00:00,76300.1,77643.5,76217.4,77605.2,1206.689468,75968.16500000001,False,False,0
2026-04-22 03:00:00,77605.2,77734.0,77412.5,77528.4,603.616456,76049.56999999999,False,False,0
2026-04-22 04:00:00,77528.4,77705.9,77370.7,77520.1,422.088827,76121.94499999999,False,False,0
2026-04-22 05:00:00,77520.1,78464.2,77448.7,77992.1,1268.191323,76172.09,False,False,0
2026-04-22 06:00:00,77992.1,78035.4,77897.9,78006.3,350.057605,76253.445,False,False,0
2026-04-22 07:00:00,78006.3,78154.4,77823.4,78008.9,402.35515499999997,76316.49500000001,False,False,0
2026-04-22 08:00:00,78008.9,78210.6,77939.3,78009.1,363.875648,76394.255,False,False,0
2026-04-22 09:00:00,78009.1,78192.6,77952.1,78003.0,283.918118,76494.24500000001,False,False,0
2026-04-22 10:00:00,78003.0,78181.1,77948.3,78159.2,221.291633,76599.38500000001,False,False,0
2026-04-22 11:00:00,78159.2,78403.4,78092.6,78298.8,438.684672,76724.17000000001,False,False,0
2026-04-22 12:00:00,78298.8,78520.3,78108.1,78230.7,554.952603,76847.54500000001,False,False,0
2026-04-22 13:00:00,78230.7,78842.6,78154.6,78835.0,951.148285,76970.2,False,False,0
2026-04-22 14:00:00,78835.0,79177.6,78564.0,79041.3,953.985416,77134.58,False,False,0
2026-04-22 15:00:00,79041.3,79400.0,78830.5,79273.4,790.213443,77306.40000000001,False,False,0
2026-04-22 16:00:00,79273.4,79472.2,78624.6,78745.0,636.491707,77519.27,False,False,0
2026-04-22 17:00:00,78745.0,79032.5,78699.3,78902.5,431.984023,77672.15000000001,False,False,0
2026-04-22 18:00:00,78902.5,79164.0,78824.1,79027.7,335.56641,77840.085,False,False,0
2026-04-22 19:00:00,79027.7,79069.6,78701.1,78845.2,508.171542,78009.59,False,False,0
2026-04-22 20:00:00,78845.2,78918.1,78403.1,78433.8,387.19893,78135.295,False,False,0
2026-04-22 21:00:00,78433.8,78829.3,78417.0,78758.8,177.552372,78238.29000000001,False,False,0
2026-04-22 22:00:00,78758.8,78832.6,78451.1,78604.2,229.607436,78361.225,False,False,0
2026-04-22 23:00:00,78604.2,78611.5,78155.0,78181.7,252.602632,78411.175,False,False,0
2026-04-23 00:00:00,78181.7,78588.1,77584.7,78432.5,682.427059,78443.84,True,False,1
2026-04-23 01:00:00,78432.5,78481.5,78060.8,78350.4,341.925313,78489.45999999999,False,False,0
2026-04-23 02:00:00,78350.4,78361.8,77760.9,77939.2,366.444908,78507.37499999999,False,False,0
2026-04-23 03:00:00,77939.2,78028.1,77466.4,77744.2,400.805423,78504.01999999999,False,False,0
2026-04-23 04:00:00,77744.2,77947.8,77672.8,77911.4,311.606938,78490.78499999999,False,False,0
2026-04-23 05:00:00,77911.4,78105.8,77777.2,78029.6,311.6979,78485.89999999998,False,False,0
2026-04-23 06:00:00,78029.6,78340.0,78029.6,78200.9,314.278339,78487.22999999998,False,False,0
2026-04-23 07:00:00,78200.9,78244.8,77977.5,78053.1,304.348121,78489.31499999997,False,False,0
2026-04-23 08:00:00,78053.1,78176.9,77724.1,77855.7,478.981112,78477.02999999998,False,False,0
2026-04-23 09:00:00,77855.7,77860.0,77439.3,77651.9,519.492528,78458.27999999998,False,False,0
2026-04-23 10:00:00,77651.9,77713.4,77175.6,77405.1,690.315293,78399.12499999997,False,False,0
2026-04-23 11:00:00,77405.1,77747.4,77365.0,77690.1,351.561075,78317.31499999997,False,False,0
2026-04-23 12:00:00,77690.1,77871.9,77518.2,77871.9,632.026345,78238.15,False,False,0
2026-04-23 13:00:00,77871.9,77913.2,77388.0,77528.0,548.860527,78194.49499999998,False,False,0
2026-04-23 14:00:00,77528.0,78207.0,77417.3,78183.2,747.298849,78125.76999999999,False,False,0
2026-04-23 15:00:00,78183.2,78665.3,77985.2,78382.0,716.055024,78083.54499999998,False,True,-1
2026-04-23 16:00:00,78382.0,78519.9,78029.4,78095.9,473.142717,78060.38499999998,False,False,0
2026-04-23 17:00:00,78095.9,78187.2,76954.5,77762.8,1002.45595,78043.48999999998,False,False,0
2026-04-23 18:00:00,77762.8,78141.4,77663.4,77676.2,525.086176,77993.68999999997,True,False,1
2026-04-23 19:00:00,77676.2,77891.7,77594.3,77714.0,378.524691,77947.28999999998,False,False,0
2026-04-23 20:00:00,77714.0,78056.8,77642.9,77885.7,276.06644,77923.90499999998,False,False,0
2026-04-23 21:00:00,77885.7,78076.3,77792.7,77866.9,184.642396,77896.56499999997,False,False,0
2026-04-23 22:00:00,77866.9,78337.0,77866.7,78239.5,311.833125,77872.38999999998,False,False,0
2026-04-23 23:00:00,78239.5,78300.0,78034.4,78258.7,217.424091,77887.40499999998,False,True,-1
2026-04-24 00:00:00,78258.7,78494.3,78161.4,78418.7,295.784903,77913.12999999998,False,False,0
2026-04-24 01:00:00,78418.7,78453.2,77945.1,78420.8,334.038431,77938.49499999998,False,False,0
2026-04-24 02:00:00,78420.8,78573.9,78068.1,78126.9,263.960067,77958.05499999998,False,False,0
2026-04-24 03:00:00,78126.9,78192.9,77560.8,77740.8,319.853446,77954.35499999998,False,False,0
2026-04-24 04:00:00,77740.8,77859.7,77470.8,77671.2,238.246757,77938.73999999998,True,False,1
2026-04-24 05:00:00,77671.2,78048.6,77460.0,77962.3,333.553712,77929.51499999998,False,False,0
2026-04-24 06:00:00,77962.3,77989.7,77765.7,77793.7,183.94262,77945.03499999999,False,True,-1
2026-04-24 07:00:00,77793.7,77856.1,77545.7,77660.0,225.440693,77964.46499999998,True,False,1
2026-04-24 08:00:00,77660.0,78015.4,77574.5,77795.1,339.265428,77962.95999999998,False,False,0
2026-04-24 09:00:00,77795.1,77824.6,77415.3,77534.6,307.41165,77959.11999999998,False,False,0
2026-04-24 10:00:00,77534.6,77787.74,77451.5,77750.8,254.152347,77959.44999999998,False,False,0
